customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total,Contrato_Longo
8258-gstjk,yes,male,1,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,77.0,237.75,False
8259-dzliz,no,female,0,yes,yes,64,yes,yes,dsl,no,yes,no,no,no,no,one year,yes,bank transfer,53.85,3399.85,True
8259-nfjtv,no,female,0,yes,yes,7,no,no,dsl,yes,no,no,yes,no,no,month-to-month,no,mailed check,34.65,246.6,False
8260-ngfny,yes,female,0,no,no,1,no,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,25.2,25.2,False
8261-gwdbq,no,female,1,yes,no,60,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer,116.05,6925.9,True
8262-coggb,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.45,20.45,False
8263-jqaik,yes,male,1,no,no,2,no,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,24.45,47.5,False
8263-oketd,no,female,0,no,no,20,yes,yes,dsl,no,yes,no,yes,no,yes,month-to-month,yes,credit card,68.9,1370.35,False
8263-qmntj,no,male,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,115.55,8425.3,True
8265-hksow,no,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,no,credit card,107.45,7658.3,True
8266-vbfql,no,male,0,no,no,4,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,90.4,356.65,False
8267-kfgyd,no,male,0,no,yes,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,21.05,21.05,False
8267-znyvz,yes,female,0,yes,no,33,yes,no,fiber optic,yes,no,yes,yes,yes,yes,one year,yes,electronic check,103.75,3361.05,True
8268-ydixr,no,male,0,yes,no,56,yes,yes,fiber optic,yes,yes,yes,no,no,no,one year,yes,electronic check,93.15,5253.95,True
8270-rksap,no,male,0,no,no,9,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.5,597.9,False
8272-onjlv,no,male,0,no,no,12,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,no,electronic check,95.7,1184.0,True
8276-mqbyc,yes,male,1,no,no,51,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,97.8,4913.3,False
8277-rvrsv,no,female,0,yes,yes,33,yes,yes,no,no,no,no,no,no,no,one year,no,credit card,24.15,800.3,True
8280-mqrqn,yes,female,0,no,no,1,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,mailed check,50.45,50.45,False
8285-abvlb,no,female,0,yes,no,70,yes,no,no,no,no,no,no,no,no,two year,no,credit card,19.85,1328.35,True
8286-afuyi,no,male,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,electronic check,47.95,47.95,False
8290-ywkhz,yes,female,1,yes,no,32,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,93.2,2931.0,False
8292-frfzq,no,female,0,no,no,39,no,no,dsl,yes,yes,no,yes,no,no,one year,no,bank transfer,41.15,1700.9,True
8292-itgyj,no,female,0,yes,yes,45,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer,24.65,1138.8,True
8292-tyspy,yes,male,0,no,no,19,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,yes,credit card,55.0,1046.5,False
8294-uimba,no,female,0,no,no,30,yes,no,fiber optic,no,no,no,yes,yes,yes,one year,yes,bank transfer,94.4,2638.1,True
8295-fhivv,no,male,0,no,no,7,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,19.4,168.65,False
8295-kmene,no,female,0,yes,yes,59,yes,yes,dsl,yes,no,yes,yes,yes,no,two year,yes,mailed check,76.45,4519.5,True
8305-vhzbz,yes,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.2,20.2,False
8309-ieyjd,no,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.6,70.6,False
8309-ppced,no,female,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer,110.45,7982.5,True
8311-ueuab,no,female,0,yes,yes,67,yes,yes,dsl,yes,no,no,no,yes,yes,two year,yes,electronic check,75.5,5229.45,True
8313-afgbw,no,male,0,yes,no,47,yes,no,dsl,no,yes,yes,no,yes,yes,two year,no,electronic check,73.6,3522.65,True
8313-ktihg,no,male,0,no,no,4,yes,no,dsl,no,no,no,yes,yes,no,month-to-month,yes,electronic check,61.3,249.4,False
8313-ndoia,no,female,0,no,no,24,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.15,2494.65,False
8314-dpqhl,no,male,0,no,no,9,no,no,dsl,yes,no,yes,yes,no,yes,one year,no,mailed check,50.8,463.6,True
8314-htwve,no,female,0,yes,yes,7,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.85,144.15,True
8316-bbqay,no,female,0,no,no,65,no,no,dsl,yes,no,yes,yes,yes,yes,two year,no,credit card,59.95,3921.1,True
8317-bvkso,no,male,0,no,no,14,yes,no,no,no,no,no,no,no,no,month-to-month,yes,electronic check,20.05,299.3,False
8318-lcnbw,no,male,0,yes,no,35,no,no,dsl,yes,no,yes,no,yes,yes,one year,no,credit card,53.15,1930.9,True
8319-qbehw,no,male,0,no,yes,26,no,no,dsl,no,yes,no,no,yes,no,one year,yes,bank transfer,39.95,1023.75,True
8325-qrpzr,no,female,0,no,no,7,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,75.15,525.0,False
8327-lzkas,yes,female,1,yes,no,43,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,electronic check,107.55,4533.9,True
8327-wkmie,no,male,0,no,no,37,yes,no,no,no,no,no,no,no,no,one year,no,credit card,20.15,785.75,True
8328-skjno,no,male,0,no,yes,23,no,no,dsl,yes,yes,no,yes,no,no,one year,no,bank transfer,40.65,947.4,True
8329-gwvpj,no,female,0,yes,yes,50,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer,69.75,3557.7,False
8329-ibcti,yes,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.65,19.65,False
8329-utmvm,no,male,1,no,no,27,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,bank transfer,104.65,2964.0,True
8331-zxfoe,no,female,0,no,no,58,yes,yes,dsl,yes,yes,yes,yes,no,no,one year,yes,credit card,71.1,4299.2,True
8332-osjdw,no,male,0,yes,yes,12,yes,yes,no,no,no,no,no,no,no,one year,no,mailed check,26.4,314.95,True
8336-tavkx,no,female,1,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,no,bank transfer,78.45,5682.25,True
8337-mssxb,yes,female,0,no,no,14,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,86.3,1180.95,False
8337-upoaq,yes,male,1,yes,no,10,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,89.8,914.3,False
8338-qiunr,no,male,0,yes,yes,72,yes,yes,dsl,yes,no,yes,yes,no,no,two year,yes,credit card,66.5,4811.6,True
8344-wfmfh,no,male,0,no,yes,9,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,50.1,484.05,False
8345-mvdyc,no,female,0,no,no,45,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,no,bank transfer,81.65,3618.7,True
8347-gdtmp,no,female,0,yes,no,64,yes,no,no,no,no,no,no,no,no,two year,no,credit card,19.45,1225.65,True
8348-hfyiv,yes,male,0,no,no,2,no,no,dsl,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,49.25,90.35,False
8348-jlbug,no,male,1,yes,no,64,yes,no,fiber optic,yes,no,yes,no,no,no,one year,no,credit card,80.3,5017.7,True
8350-nymvi,no,female,0,no,no,39,no,no,dsl,no,yes,yes,yes,no,no,month-to-month,no,bank transfer,41.1,1597.05,False
8356-wuaoj,no,female,0,yes,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.0,45.0,False
8357-eqxfo,yes,female,0,no,no,7,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,95.35,660.9,False
8361-lbrdi,no,female,0,no,no,58,yes,yes,no,no,no,no,no,no,no,two year,no,credit card,24.35,1423.85,True
8361-ltmkd,yes,male,1,yes,no,4,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,74.4,306.6,False
8364-trmmk,yes,female,0,no,no,3,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,50.65,151.3,False
8372-juxui,yes,male,0,no,yes,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.35,74.35,False
8374-uulrv,no,male,0,no,no,72,yes,yes,dsl,yes,yes,no,yes,yes,yes,two year,no,credit card,86.05,6309.65,True
8374-xgejj,yes,male,1,yes,no,43,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,101.0,4388.4,False
8375-dkebr,yes,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.6,69.6,False
8375-kvthk,no,male,0,yes,no,68,yes,no,fiber optic,no,yes,no,yes,yes,yes,one year,yes,electronic check,100.3,6754.35,True
8378-lkjaf,no,male,0,yes,yes,38,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,credit card,101.15,3956.7,False
8380-mqinp,no,female,0,yes,yes,55,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.3,1079.05,True
8380-pefpe,yes,male,0,no,yes,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,71.65,71.65,False
8382-shqeh,yes,female,0,yes,no,8,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.9,764.95,False
8383-sghju,no,female,0,no,no,33,yes,yes,dsl,yes,no,no,yes,no,no,one year,no,electronic check,59.4,1952.8,True
8384-fzbjk,no,female,0,yes,yes,57,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,100.6,5611.7,False
8387-mojjt,yes,female,0,yes,yes,42,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,credit card,77.95,3384.0,False
8387-ugusu,no,female,0,yes,yes,15,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.05,284.3,False
8388-dmkae,no,female,0,no,no,8,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.25,174.65,True
8388-fynpz,no,male,0,no,no,4,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,no,electronic check,56.75,245.15,False
8390-fesfv,no,female,0,no,no,62,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,no,bank transfer,84.5,5193.2,True
8393-dlhga,yes,male,0,no,yes,25,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,95.9,2448.75,False
8393-jmvmb,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.45,19.45,False
8395-etzkq,no,male,1,yes,yes,68,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer,19.5,1193.55,True
8397-mvtaz,yes,male,0,yes,no,34,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,100.05,3480.0,False
8398-tbiyd,no,female,0,no,no,72,yes,yes,fiber optic,yes,no,no,yes,no,no,two year,yes,bank transfer,84.7,6185.15,True
8399-yndch,yes,male,1,no,no,21,yes,no,dsl,no,no,yes,no,yes,no,month-to-month,yes,bank transfer,60.05,1236.15,False
8400-wzicq,no,female,0,yes,yes,55,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,electronic check,55.7,3131.8,False
8401-emuwf,no,male,0,yes,yes,42,yes,yes,dsl,yes,yes,no,no,yes,no,month-to-month,yes,bank transfer,69.4,3058.3,False
8402-eivqs,no,male,0,yes,no,67,yes,no,fiber optic,yes,yes,no,no,yes,yes,one year,yes,credit card,100.9,6733.15,True
8402-ooohj,no,female,0,no,no,41,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.65,835.15,True
8404-fydib,no,male,0,no,no,26,yes,yes,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,credit card,86.65,2208.75,False
8404-gfgcz,no,male,0,yes,no,4,yes,yes,dsl,no,no,yes,no,yes,no,month-to-month,no,electronic check,65.6,250.1,False
8404-viomb,no,female,0,no,no,66,no,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer,62.5,4136.4,True
8404-vlqfb,no,female,0,yes,yes,15,yes,yes,no,no,no,no,no,no,no,month-to-month,yes,electronic check,25.25,394.85,False
8405-igqfx,no,female,0,no,no,63,yes,no,fiber optic,no,no,yes,yes,yes,no,one year,yes,credit card,90.05,5817.0,True
8406-lnmhf,no,male,1,yes,no,59,yes,no,fiber optic,yes,yes,yes,no,no,no,one year,yes,credit card,82.95,4903.15,True
8409-wqjux,no,female,0,no,no,25,no,no,dsl,no,no,yes,yes,yes,yes,one year,no,electronic check,54.2,1423.15,True
8410-bgqxn,no,male,0,no,no,4,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.4,93.4,False
8413-vonuo,yes,male,0,no,no,2,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,no,electronic check,95.65,167.3,False
8413-ynhnv,no,male,0,no,no,69,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,mailed check,90.65,6322.1,True
8414-myshr,yes,male,1,no,no,5,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,91.4,449.75,False
8414-ooeel,no,male,0,no,yes,66,yes,no,dsl,no,yes,yes,yes,yes,yes,two year,yes,credit card,79.5,5196.1,True
8417-fmlzi,yes,male,0,yes,yes,6,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,credit card,83.55,477.55,False
8417-gsoda,no,male,0,yes,yes,28,yes,yes,fiber optic,no,no,no,no,yes,yes,one year,no,bank transfer,92.2,2568.15,True
8421-wzoow,no,female,1,yes,yes,57,yes,no,fiber optic,no,yes,yes,yes,yes,no,month-to-month,yes,credit card,95.3,5567.45,False
8429-xibum,yes,male,0,no,no,22,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,bank transfer,101.35,2317.1,False
8430-twcbx,no,female,0,yes,no,49,yes,no,no,no,no,no,no,no,no,one year,no,credit card,20.7,1032.05,True
8433-wpjtv,no,female,1,yes,yes,65,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,bank transfer,103.9,6767.1,True
8433-wxgna,yes,male,0,no,no,2,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,75.7,189.2,False
8434-pnqzx,no,female,0,no,no,42,yes,yes,dsl,no,no,yes,yes,yes,yes,two year,yes,credit card,78.45,3373.4,True
8434-vgeqq,no,male,0,yes,yes,61,yes,no,no,no,no,no,no,no,no,two year,no,credit card,20.55,1305.95,True
8436-bjumm,yes,male,0,yes,yes,26,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,83.75,2070.6,False
8439-ltugf,no,male,0,no,no,10,yes,no,no,no,no,no,no,no,no,month-to-month,yes,credit card,20.0,198.6,False
8441-shipe,no,female,0,no,no,67,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer,25.6,1790.35,True
8443-wvpss,yes,male,0,yes,no,10,yes,no,fiber optic,no,yes,no,yes,yes,yes,month-to-month,yes,electronic check,99.85,990.9,False
8443-zrdbz,yes,male,0,no,no,4,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,76.05,318.9,False
8444-wridw,yes,female,1,no,no,66,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,credit card,80.45,5224.35,False
8445-dnbae,no,male,0,no,yes,1,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,50.05,50.05,False
8450-jovah,yes,male,0,yes,yes,2,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,mailed check,56.7,113.55,False
8450-luguk,no,female,0,yes,yes,37,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer,24.1,861.85,True
8450-uyibu,no,female,1,no,no,35,no,no,dsl,no,no,yes,no,yes,no,month-to-month,yes,electronic check,39.85,1434.6,False
8454-aatjp,no,female,0,no,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card,115.05,8405.0,True
8455-hiraq,no,female,0,no,no,8,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,44.45,369.3,False
8456-qdavc,no,male,0,no,no,19,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer,78.7,1495.1,False
8457-xigkn,no,male,0,no,no,20,yes,no,no,no,no,no,no,no,no,month-to-month,yes,credit card,19.6,356.15,False
8461-efqym,no,female,0,no,no,38,yes,yes,no,no,no,no,no,no,no,one year,yes,electronic check,24.25,914.4,True
8464-eetcq,no,male,0,no,no,57,yes,no,no,no,no,no,no,no,no,two year,no,credit card,18.8,1094.35,True
8465-sbrxp,no,male,0,yes,yes,38,yes,yes,fiber optic,no,no,yes,yes,yes,no,two year,yes,bank transfer,94.9,3616.25,True
8466-pzblh,no,male,0,yes,yes,67,yes,yes,fiber optic,yes,no,no,yes,yes,yes,two year,no,bank transfer,104.6,6885.75,True
8467-wynsr,no,male,0,no,no,22,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,mailed check,55.1,1253.15,False
8468-ehyja,no,female,0,yes,no,57,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,99.65,5497.05,False
8468-fztoe,no,female,0,yes,yes,72,yes,no,dsl,yes,yes,yes,yes,no,yes,two year,yes,electronic check,74.35,5237.4,True
8469-snffh,no,male,0,yes,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,no,one year,no,bank transfer,79.4,5528.9,True
8473-vuvjn,yes,male,1,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,73.65,73.65,False
8474-umlnt,no,female,0,no,no,13,yes,no,dsl,yes,yes,no,yes,no,yes,month-to-month,no,bank transfer,67.8,842.25,False
8480-pponv,no,male,0,yes,yes,62,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer,115.55,7159.05,True
8481-yyxwg,yes,female,0,no,no,5,yes,no,fiber optic,no,yes,no,yes,no,yes,month-to-month,yes,electronic check,89.35,461.7,False
8485-gjcdn,yes,female,1,no,no,5,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,69.05,318.5,False
8486-ayeqh,no,female,0,no,no,31,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,76.05,2227.8,False
8490-bxheo,no,male,1,no,no,18,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,credit card,80.55,1411.65,False
8495-ljdfo,no,female,1,no,no,64,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,month-to-month,yes,bank transfer,108.95,7111.3,False
8495-prwfh,no,female,1,no,no,42,yes,yes,dsl,no,no,yes,no,no,no,month-to-month,no,electronic check,55.65,2421.75,False
8496-dmzuk,no,male,0,no,no,30,yes,yes,fiber optic,yes,yes,yes,no,no,no,one year,no,bank transfer,90.4,2820.65,True
8496-ejaui,yes,male,0,no,no,19,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,credit card,73.85,1424.5,False
8498-xxgwa,no,female,0,yes,no,65,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,yes,mailed check,55.15,3673.15,False
8499-brxtd,no,male,0,no,no,18,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.1,401.85,True
8510-awcxc,yes,female,1,no,no,13,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,100.8,1308.1,False
8510-bbwmu,no,female,0,no,no,41,yes,no,no,no,no,no,no,no,no,one year,yes,mailed check,19.75,806.95,True
8510-tmwyb,no,female,0,yes,yes,54,yes,yes,dsl,no,yes,yes,no,no,no,two year,yes,bank transfer,59.8,3246.45,True
8512-wiwyv,no,male,0,no,no,32,yes,no,no,no,no,no,no,no,no,one year,no,credit card,20.35,707.5,True
8513-olygy,no,male,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card,115.8,8332.15,True
8514-vzheb,no,male,0,yes,yes,59,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.5,1147.85,True
8515-octjs,yes,female,0,no,no,25,yes,yes,no,no,no,no,no,no,no,two year,no,credit card,24.75,692.1,True
8519-imdhu,yes,male,1,yes,no,15,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,bank transfer,85.6,1345.55,False
8519-qjgjd,yes,female,0,no,no,14,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,no,electronic check,75.35,1025.95,False
8532-uefwh,no,male,0,yes,yes,52,yes,yes,no,no,no,no,no,no,no,two year,no,mailed check,25.75,1345.85,True
8535-sfutn,no,male,0,no,no,61,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,yes,electronic check,106.45,6300.15,False
8540-zqgea,no,female,0,yes,no,54,yes,no,no,no,no,no,no,no,no,two year,no,credit card,20.05,1102.4,True
8541-qvfkm,no,female,0,no,no,8,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,73.5,632.2,False
8543-msdmf,no,male,0,no,no,3,yes,no,dsl,yes,no,yes,no,yes,yes,month-to-month,yes,electronic check,77.4,206.15,False
8544-goqsh,no,female,0,no,no,14,yes,no,fiber optic,no,yes,no,yes,no,no,month-to-month,yes,credit card,80.05,1112.3,False
8544-jnbox,no,male,0,no,no,72,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,20.8,1521.2,True
8547-nsbbo,no,male,0,no,no,35,yes,yes,fiber optic,yes,yes,yes,yes,no,no,month-to-month,yes,mailed check,96.75,3403.4,False
8548-awofc,no,male,0,yes,no,66,yes,yes,dsl,no,no,no,yes,no,yes,month-to-month,no,electronic check,63.85,4264.6,False
8550-xsxuq,no,male,0,yes,no,48,yes,yes,dsl,no,yes,yes,no,no,yes,one year,yes,credit card,70.55,3420.5,True
8552-obvru,no,female,1,yes,yes,48,yes,no,fiber optic,yes,no,yes,yes,yes,yes,month-to-month,yes,electronic check,104.5,5068.05,False
8559-cizfv,yes,male,0,yes,yes,21,yes,yes,dsl,yes,yes,no,yes,yes,no,one year,no,mailed check,77.5,1625.0,True
8559-wnqzs,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.45,20.45,True
8561-nmtbd,no,female,0,yes,yes,67,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,credit card,112.35,7388.45,True
8562-ghppi,no,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card,19.8,19.8,False
8563-iioxk,yes,male,0,yes,yes,7,yes,no,dsl,yes,no,no,no,no,no,one year,yes,electronic check,49.75,331.3,True
8563-oymqy,no,male,0,no,no,17,yes,no,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,credit card,90.95,1612.2,False
8564-ldkfl,no,male,0,yes,no,40,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer,106.0,4178.65,True
8565-clbzw,yes,male,0,no,no,24,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,mailed check,89.85,2165.05,False
8565-hbfnn,no,male,0,yes,no,69,yes,yes,fiber optic,yes,yes,yes,yes,no,yes,one year,yes,credit card,107.2,7317.1,True
8565-wuxzu,no,male,1,yes,no,72,yes,no,fiber optic,yes,yes,no,yes,no,no,two year,yes,credit card,84.8,6141.65,True
8566-yprgl,no,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,19.5,19.5,False
8570-kljyj,no,female,0,no,no,36,yes,yes,dsl,yes,no,no,no,no,no,one year,no,mailed check,54.45,1893.5,True
8571-zcmcx,no,female,0,yes,yes,47,no,no,dsl,yes,yes,yes,no,yes,yes,two year,yes,credit card,60.0,2768.65,True
8573-cgocc,no,male,0,no,no,16,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card,19.75,294.9,False
8573-jgczw,no,male,0,no,no,17,yes,no,no,no,no,no,no,no,no,one year,yes,bank transfer,19.65,351.55,True
8577-qsocg,no,female,0,yes,yes,38,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,20.2,746.05,True
8580-aecuz,yes,male,1,no,no,1,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,79.1,79.1,False
8580-qvloc,yes,female,1,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card,92.45,6440.25,True
8582-krhpj,no,male,0,no,no,50,no,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,mailed check,35.0,1782.4,False
